,UniqueTowID,Survey,TowNum,Region,Stratum,Grid_ID,Common_name,Scientific_name,NumberCaught,catch_sum,Weight,weight_sum,Catch_Weight_Type,Catch_Weight_Unit,Subsample_Weight,Male_weights,female_weights,station_code,Start_Date,End_Date,start_lat,start_lon,end_lat,end_lon,start_depth,end_depth,avg_depth,Tow_Time,Tow_LengthNM,Catch_seq,Tow_Time_Exp,Std_dur,EXP_Catch,EXP_Weight,Year,Water_Temp_DegC,Salinity_psu
759,946007,SP06,109,5,3,351,lobster american,Homarus americanus,2,2,0.96,0.96,WH,KG,0,0.96,#N/A,NR,6/5/2006 4:00:00,6/5/2006 4:00:00,44.42585,-67.13097,44.42808,-67.14188,52.1,54.7,53.4,15,0.487,3318937,1.333333333,20,2.666666667,1.28,2006,7.1,32.93
760,1073733,FL06,2,1,1,488,lobster american,Homarus americanus,35,35,5.62,5.62,WH,KG,0,3.1,2.52,R,10/2/2006 4:00:00,10/2/2006 4:00:00,42.91315,-70.79832,42.90155,-70.80242,2.5,2.3,2.4,18,0.74,3415105,1.111111111,20,38.88888889,6.244444444,2006,12.5,31.54
761,1073734,FL06,3,1,2,513,lobster american,Homarus americanus,18,18,3.72,3.72,WH,KG,0,2.06,1.66,R,10/2/2006 4:00:00,10/2/2006 4:00:00,42.88485,-70.68722,42.89652,-70.67925,29.8,30.7,30.25,20,0.783,3415676,1,20,18,3.72,2006,7.7,32.37
762,1073735,FL06,4,1,3,516,lobster american,Homarus americanus,16,16,5.26,5.26,WH,KG,0,3.34,1.92,R,10/3/2006 4:00:00,10/3/2006 4:00:00,42.8885,-70.61432,42.89912,-70.60277,41.2,40.7,40.95,20,0.815,3415672,1,20,16,5.26,2006,7.5,32.57
763,1073736,FL06,5,1,3,467,lobster american,Homarus americanus,20,20,7.15,7.15,WH,KG,0,3.75,3.4,R,10/3/2006 4:00:00,10/3/2006 4:00:00,42.94353,-70.51412,42.93372,-70.52703,47.1,46.1,46.6,20,0.818,3415677,1,20,20,7.15,2006,7.4,32.55
764,1073737,FL06,6,1,3,524,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/3/2006 4:00:00,10/3/2006 4:00:00,42.90008,-70.3847,42.89927,-70.40245,47.7,46.3,47,20,0.783,#N/A,1,20,0,0,2006,7.9,32.59
765,1073738,FL06,7,1,4,719,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/3/2006 4:00:00,10/3/2006 4:00:00,42.94148,-70.38945,42.94455,-70.40722,67.2,65.4,66.3,20,0.805,#N/A,1,20,0,0,2006,6.7,32.82
766,1073739,FL06,8,1,4,698,lobster american,Homarus americanus,1,1,0.26,0.26,WH,KG,0,0.26,#N/A,R,10/3/2006 4:00:00,10/3/2006 4:00:00,43.01577,-70.38842,43.00525,-70.39933,62.6,61.7,62.15,20,0.793,3415342,1,20,1,0.26,2006,6.5,33
767,1073740,FL06,9,1,2,392,lobster american,Homarus americanus,81,81,20.06,20.06,WH,KG,0,13.54,6.52,NR,10/3/2006 4:00:00,10/3/2006 4:00:00,43.02482,-70.56252,43.03473,-70.56547,31.1,31.4,31.25,17,0.608,3415107,1.176470588,20,95.29411765,23.6,2006,8.6,32.46
768,1073741,FL06,10,1,2,349,lobster american,Homarus americanus,36,36,9.28,9.28,WH,KG,0,3.38,5.9,R,10/4/2006 4:00:00,10/4/2006 4:00:00,43.07607,-70.53258,43.0804,-70.52475,33.4,27.8,30.6,11,0.432,3414950,1.818181818,20,65.45454545,16.87272727,2006,9,32.5
769,1073742,FL06,11,1,3,338,lobster american,Homarus americanus,81,81,19,19,WH,KG,0,11.18,7.82,R,10/4/2006 4:00:00,10/4/2006 4:00:00,43.09043,-70.48505,43.09615,-70.46728,36.7,68.9,37.8,20,0.852,3415694,1,20,81,19,2006,8.8,32.58
770,1073743,FL06,12,1,3,329,lobster american,Homarus americanus,29,29,8,8,WH,KG,0,5.58,2.42,R,10/4/2006 4:00:00,10/4/2006 4:00:00,43.12407,-70.37425,43.1189,-70.39193,55.1,53.5,54.3,20,0.835,3415682,1,20,29,8,2006,7.7,32.77
771,1073745,FL06,14,1,1,246,lobster american,Homarus americanus,137,137,28.1,28.1,WH,KG,0,12.82,15.28,NR,10/4/2006 4:00:00,10/4/2006 4:00:00,43.20573,-70.54943,43.19598,-70.54615,15,17.1,16.05,15,0.617,3415701,1.333333333,20,182.6666667,37.46666667,2006,9.9,32.24
772,1073746,FL06,15,1,2,218,lobster american,Homarus americanus,300,300,59.46,59.46,WH,KG,0,33.58,25.88,R,10/5/2006 4:00:00,10/5/2006 4:00:00,43.24865,-70.50012,43.23703,-70.50928,25,25.7,25.35,20,0.803,3415708,1,20,300,59.46,2006,9.5,32.42
773,1073747,FL06,16,1,3,165,lobster american,Homarus americanus,35,35,9.47,9.47,WH,KG,0,7.05,2.42,RA,10/5/2006 4:00:00,10/5/2006 4:00:00,43.32015,-70.2488,43.31143,-70.262,54.1,51.8,52.95,20,0.779,3414931,1,20,35,9.47,2006,8.5,32.8
774,1073748,FL06,17,1,4,618,lobster american,Homarus americanus,3,3,1.99,1.99,WH,KG,0,1.12,0.87,R,10/5/2006 4:00:00,10/5/2006 4:00:00,43.25937,-70.19992,43.26642,-70.1833,63,65,64,20,0.841,3414934,1,20,3,1.99,2006,9.4,33.01
775,1073749,FL06,18,1,4,596,lobster american,Homarus americanus,7,7,2.56,2.56,WH,KG,0,2.08,0.48,R,10/5/2006 4:00:00,10/5/2006 4:00:00,43.32837,-70.12405,43.33938,-70.1353,64.1,60.2,62.15,20,0.824,3415755,1,20,7,2.56,2006,8.2,32.97
776,1073752,FL06,21,1,1,10,lobster american,Homarus americanus,28,28,7.33,7.33,WH,KG,0,2.29,5.04,NR,10/6/2006 4:00:00,10/6/2006 4:00:00,43.51132,-70.34738,43.49887,-70.35563,6.6,6.5,6.55,20,0.827,3415681,1,20,28,7.33,2006,13,31.82
777,1073753,FL06,22,1,1,15,lobster american,Homarus americanus,248,248,31.76,31.76,WH,KG,0,16.32,15.44,RA,10/6/2006 4:00:00,10/6/2006 4:00:00,43.5165,-70.2509,43.52237,-70.23797,18.4,19.1,18.75,20,0.665,3414932,1,20,248,31.76,2006,11.6,32.37
778,1073755,FL06,24,2,3,506,lobster american,Homarus americanus,19,19,6.84,6.84,WH,KG,0,3.64,3.2,R,10/9/2006 4:00:00,10/9/2006 4:00:00,43.5629,-69.94607,43.5736,-69.9558,55.5,51.6,53.55,20,0.772,3415104,1,20,19,6.84,2006,9.2,33.14
779,1073756,FL06,25,2,4,661,lobster american,Homarus americanus,7,7,1.56,1.56,WH,KG,0,0.38,1.18,R,10/9/2006 4:00:00,10/9/2006 4:00:00,43.54937,-69.96498,43.56092,-69.97457,60.3,58.4,59.35,20,0.809,3415344,1,20,7,1.56,2006,9.3,32.94
780,1073757,FL06,26,2,4,524,lobster american,Homarus americanus,42,42,7.52,7.52,WH,KG,0,4.22,3.3,R,10/9/2006 4:00:00,10/9/2006 4:00:00,43.54847,-70.004,43.53728,-70.01533,54.3,54.1,54.2,20,0.835,3415685,1,20,42,7.52,2006,8.8,32.95
781,1073758,FL06,27,2,1,323,lobster american,Homarus americanus,331,331,60.85,60.85,WH,KG,0,30.96,29.89,R,10/10/2006 4:00:00,10/10/2006 4:00:00,43.66942,-70.15087,43.6613,-70.15995,12.7,16,14.35,15,0.627,3415709,1.333333333,20,441.3333333,81.13333333,2006,12.9,31.69
782,1073759,FL06,28,2,1,420,lobster american,Homarus americanus,69,69,18.8,18.8,WH,KG,0,9.86,8.94,R,10/10/2006 4:00:00,10/10/2006 4:00:00,43.61017,-70.20375,43.61997,-70.20032,10.2,8.2,9.2,15,0.606,3415689,1.333333333,20,92,25.06666667,2006,13.1,31.5
783,1073760,FL06,29,2,1,300,lobster american,Homarus americanus,127,127,24.94,24.94,WH,KG,0,14.28,10.66,R,10/10/2006 4:00:00,10/10/2006 4:00:00,43.68707,-69.82817,43.68503,-69.83588,16.3,14.2,15.25,9,0.357,3415699,2.222222222,20,282.2222222,55.42222222,2006,12.1,32.43
784,1073761,FL06,30,2,1,223,lobster american,Homarus americanus,75,75,11.94,11.94,WH,KG,0,7.82,4.12,RA,10/10/2006 4:00:00,10/10/2006 4:00:00,43.71242,-69.79973,43.70823,-69.81657,10.1,8.9,9.5,20,0.775,3415693,1,20,75,11.94,2006,12.4,32.3
785,1073762,FL06,31,2,4,714,lobster american,Homarus americanus,2,2,0.22,0.22,WH,KG,0,0.17,0.05,RA,10/11/2006 4:00:00,10/11/2006 4:00:00,43.51917,-69.7023,43.50558,-69.69657,68.2,70.1,69.15,20,0.852,3415750,1,20,2,0.22,2006,8.8,33.28
786,1073763,FL06,32,2,4,652,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,RA,10/11/2006 4:00:00,10/11/2006 4:00:00,43.56695,-69.60853,43.5576,-69.62077,77.7,77.1,77.4,20,0.774,#N/A,1,20,0,0,2006,8.8,33.68
787,1073764,FL06,33,2,3,469,lobster american,Homarus americanus,11,11,3.08,3.08,WH,KG,0,1.18,1.9,NR,10/11/2006 4:00:00,10/11/2006 4:00:00,43.5944,-69.71272,43.60668,-69.7079,54.2,48.1,51.15,20,0.765,3415758,1,20,11,3.08,2006,10.4,33.18
788,1073765,FL06,34,2,2,267,lobster american,Homarus americanus,152,152,30.5,30.5,WH,KG,0,14.18,16.32,RA,10/13/2006 4:00:00,10/13/2006 4:00:00,43.701,-69.70307,43.71295,-69.7059,35.7,31.1,33.4,18,0.727,3415704,1.111111111,20,168.8888889,33.88888889,2006,12,32.46
789,1073766,FL06,35,2,2,228,lobster american,Homarus americanus,136,136,41.06,41.06,WH,KG,0,21.56,19.5,RA,10/13/2006 4:00:00,10/13/2006 4:00:00,43.70607,-69.69203,43.71702,-69.68753,33.6,32.2,32.9,17,0.685,3415337,1.176470588,20,160,48.30588235,2006,11.4,32.58
790,1073767,FL06,36,2,2,133,lobster american,Homarus americanus,133,133,34.12,34.12,WH,KG,0,13.68,20.44,RA,10/13/2006 4:00:00,10/13/2006 4:00:00,43.75958,-69.6573,43.76795,-69.65,30.5,29,29.75,15,0.593,3415108,1.333333333,20,177.3333333,45.49333333,2006,11.5,32.43
791,1073769,FL06,38,2,3,172,lobster american,Homarus americanus,12,12,4.26,4.26,WH,KG,0,3.1,1.16,R,10/14/2006 4:00:00,10/14/2006 4:00:00,43.76393,-69.43693,43.7512,-69.43172,43.7,44.5,44.1,20,0.794,3415669,1,20,12,4.26,2006,10.2,32.98
792,1073770,FL06,39,2,2,93,lobster american,Homarus americanus,68,68,16.76,16.76,WH,KG,0,5.36,11.4,R,10/14/2006 4:00:00,10/14/2006 4:00:00,43.80085,-69.41548,43.81388,-69.41207,36.6,30.2,33.4,20,0.799,3415688,1,20,68,16.76,2006,11.2,32.89
793,1073772,FL06,41,3,3,566,lobster american,Homarus americanus,98,98,40.32,40.32,WH,KG,0,19.98,20.34,R,10/16/2006 4:00:00,10/16/2006 4:00:00,43.76348,-69.21845,43.75275,-69.20627,48.1,50,49.05,20,0.834,3415697,1,20,98,40.32,2006,10.6,33.22
794,1073773,FL06,42,3,2,392,lobster american,Homarus americanus,920,920,240.94,240.94,WH,KG,0,112.9,128.04,R,10/16/2006 4:00:00,10/16/2006 4:00:00,43.88372,-69.2332,43.8721,-69.24395,33.2,32.9,33.05,20,0.84,3415713,1,20,920,240.94,2006,11.5,32.75
795,1073774,FL06,43,3,1,288,lobster american,Homarus americanus,853,853,135.6,135.6,WH,KG,0,70.56,65.04,R,10/17/2006 4:00:00,10/17/2006 4:00:00,43.93783,-69.19478,43.92758,-69.20635,16,15.1,15.55,20,0.797,3415712,1,20,853,135.6,2006,11.9,32.68
796,1073775,FL06,44,3,1,241,lobster american,Homarus americanus,520,520,74.22,74.22,WH,KG,0,42.98,31.24,R,10/17/2006 4:00:00,10/17/2006 4:00:00,43.96623,-69.14095,43.96232,-69.1555,16.2,16.4,16.3,18,0.673,3415110,1.111111111,20,577.7777778,82.46666667,2006,12.1,32.62
797,1073776,FL06,45,3,2,447,lobster american,Homarus americanus,438,438,80.78,80.78,WH,KG,0,37,43.78,R,10/17/2006 4:00:00,10/17/2006 4:00:00,43.8493,-69.10793,43.8359,-69.11132,33.5,36.2,38.2,20,0.816,3415710,1,20,438,80.78,2006,11,33.06
798,1073777,FL06,46,3,3,618,lobster american,Homarus americanus,6,6,4.92,4.92,WH,KG,0,1.6,3.32,R,10/17/2006 4:00:00,10/17/2006 4:00:00,43.72272,-69.09417,43.71153,-69.103,50.7,54.9,52.8,20,0.774,3415752,1,20,6,4.92,2006,10.5,33.26
799,1073778,FL06,47,3,4,569,lobster american,Homarus americanus,16,16,9.54,9.54,WH,KG,0,3.38,6.16,NR,10/17/2006 4:00:00,10/17/2006 4:00:00,43.7464,-69.15218,43.75703,-69.14032,55.3,58.9,57.1,20,0.82,3415674,1,20,16,9.54,2006,10.7,33.18
800,1073779,FL06,48,3,3,523,lobster american,Homarus americanus,129,129,56.83,56.83,WH,KG,0,29.64,27.19,NR,10/17/2006 4:00:00,10/17/2006 4:00:00,43.788,-69.08405,43.8011,-69.07678,44.5,43.4,43.95,20,0.846,3415700,1,20,129,56.83,2006,11.2,33.02
801,1073780,FL06,49,3,2,136,lobster american,Homarus americanus,147,147,34.42,34.42,WH,KG,0,20.94,13.48,R,10/18/2006 4:00:00,10/18/2006 4:00:00,44.12002,-69.04317,44.1076,-69.04638,23.2,22.8,23,20,0.758,3415703,1,20,147,34.42,2006,12.5,32.33
802,1073781,FL06,50,3,2,29,lobster american,Homarus americanus,33,33,8.91,8.91,WH,KG,0,5.69,3.22,R,10/18/2006 4:00:00,10/18/2006 4:00:00,44.26543,-68.99613,44.25697,-69.00317,30.9,27.5,29.2,15,0.591,3415683,1.333333333,20,44,11.88,2006,12.5,32.31
803,1073782,FL06,51,3,2,89,lobster american,Homarus americanus,25,25,9.46,9.46,WH,KG,0,2.48,6.98,R,10/18/2006 4:00:00,10/18/2006 4:00:00,44.18425,-68.9969,44.17205,-68.99845,34.1,31.2,32.65,19,0.734,3415680,1.052631579,20,26.31578947,9.957894737,2006,12.4,32.37
804,1073783,FL06,52,3,2,92,lobster american,Homarus americanus,16,16,6.56,6.56,WH,KG,0,2.68,3.88,R,10/18/2006 4:00:00,10/18/2006 4:00:00,44.17522,-68.93082,44.1629,-68.9389,33.4,31,32.2,20,0.816,3415673,1,20,16,6.56,2006,12.6,32.31
805,1073784,FL06,53,3,1,35,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,NR,10/18/2006 4:00:00,10/18/2006 4:00:00,44.26052,-68.80188,44.25178,-68.78687,14.7,13,13.85,20,0.833,#N/A,1,20,0,0,2006,12.7,32.07
806,1073785,FL06,54,3,3,539,lobster american,Homarus americanus,9,9,7.16,7.16,WH,KG,0,2.6,4.56,NR,10/19/2006 4:00:00,10/19/2006 4:00:00,43.78502,-68.70427,43.79285,-68.68888,56.8,52.5,54.65,20,0.818,3415118,1,20,9,7.16,2006,10.4,33.35
807,1073786,FL06,55,3,4,756,lobster american,Homarus americanus,2,2,1.96,1.96,WH,KG,0,#N/A,1.96,R,10/19/2006 4:00:00,10/19/2006 4:00:00,43.79303,-68.56697,43.8008,-68.55177,68.5,77.9,73.2,20,0.809,3414918,1,20,2,1.96,2006,9.8,33.67
808,1073787,FL06,56,3,4,743,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/19/2006 4:00:00,10/19/2006 4:00:00,43.82383,-68.56413,43.815,-68.57785,65.1,68,66.55,20,0.797,#N/A,1,20,0,0,2006,9.8,31.72
809,1073788,FL06,57,3,3,461,lobster american,Homarus americanus,72,72,35.02,35.02,WH,KG,0,10.4,24.62,R,10/19/2006 4:00:00,10/19/2006 4:00:00,43.83327,-68.73665,43.83352,-68.74885,52.6,53.4,53,15,0.529,3415690,1.333333333,20,96,46.69333333,2006,10.9,33.19
810,1073795,FL06,59,3,1,133,lobster american,Homarus americanus,141,141,33.49,33.49,WH,KG,0,16.21,17.28,R,10/20/2006 4:00:00,10/20/2006 4:00:00,44.11557,-68.76995,44.1277,-68.77162,16.7,16.6,16.65,18,0.732,3415702,1.111111111,20,156.6666667,37.21111111,2006,12.6,32.04
811,1073797,FL06,61,3,1,96,lobster american,Homarus americanus,44,44,10.9,10.9,WH,KG,0,6.82,4.08,NR,10/20/2006 4:00:00,10/20/2006 4:00:00,44.173,-68.79445,44.16133,-68.78613,7.4,9.8,8.6,20,0.789,3415687,1,20,44,10.9,2006,12.7,31.73
812,1073799,FL06,63,4,3,555,lobster american,Homarus americanus,41,41,23.7,23.7,WH,KG,0,16,7.7,NR,10/23/2006 4:00:00,10/23/2006 4:00:00,43.95148,-68.55,43.94415,-68.5646,47.3,46.2,46.75,20,0.77,3415684,1,20,41,23.7,2006,10.6,33.28
813,1073800,FL06,64,4,3,590,lobster american,Homarus americanus,7,7,4.57,4.57,WH,KG,0,0.95,3.62,NR,10/23/2006 4:00:00,10/23/2006 4:00:00,43.90908,-68.52335,43.89762,-68.5313,53.1,52.1,52.6,20,0.771,3415757,1,20,7,4.57,2006,10.2,33.41
814,1073801,FL06,65,4,3,496,lobster american,Homarus americanus,63,63,32.12,32.12,WH,KG,0,16.08,16.04,R,10/24/2006 4:00:00,10/24/2006 4:00:00,43.99697,-68.45117,44.00298,-68.46257,46.3,45.5,45.9,16,0.611,3415106,1.25,20,78.75,40.15,2006,10.8,33.26
815,1073802,FL06,66,4,4,664,lobster american,Homarus americanus,7,7,4.05,4.05,WH,KG,0,0.45,3.6,R,10/24/2006 4:00:00,10/24/2006 4:00:00,43.90895,-68.41747,43.91918,-68.40778,58.4,59.9,59.15,20,0.755,3415756,1,20,7,4.05,2006,10.2,33.52
816,1073803,FL06,67,4,4,669,lobster american,Homarus americanus,8,8,10.22,10.22,WH,KG,0,5.02,5.2,NR,10/24/2006 4:00:00,10/24/2006 4:00:00,43.91182,-68.2865,43.92165,-68.29208,67,62.8,64.9,20,0.639,3415345,1,20,8,10.22,2006,9.7,33.74
817,1073805,FL06,68,4,2,426,lobster american,Homarus americanus,599,599,155.69,155.69,WH,KG,0,79.91,75.78,R,10/24/2006 4:00:00,10/24/2006 4:00:00,44.06232,-68.40142,44.053,-68.38982,34.5,36.7,35.6,20,0.752,3415341,1,20,599,155.69,2006,11.4,32.95
818,1073806,FL06,69,4,1,134,lobster american,Homarus americanus,89,89,21.94,21.94,WH,KG,0,10.54,11.4,R,10/25/2006 4:00:00,10/25/2006 4:00:00,44.23807,-68.45542,44.24942,-68.4663,13.2,15.5,14.35,20,0.825,3415695,1,20,89,21.94,2006,11.9,32.31
819,1073807,FL06,70,4,1,70,lobster american,Homarus americanus,4,4,1.08,1.08,WH,KG,0,0.8,0.28,R,10/25/2006 4:00:00,10/25/2006 4:00:00,44.30712,-68.55147,44.31908,-68.55877,12.2,14.3,13.25,20,0.785,3414953,1,20,4,1.08,2006,12.3,32.33
820,1073808,FL06,71,4,2,86,lobster american,Homarus americanus,13,13,7.42,7.42,WH,KG,0,2.88,4.54,R,10/25/2006 4:00:00,10/25/2006 4:00:00,44.29987,-68.48088,44.28723,-68.47457,20.8,24.8,22.8,20,0.807,3415671,1,20,13,7.42,2006,11.8,32.46
821,1073809,FL06,72,4,3,505,lobster american,Homarus americanus,12,12,6.81,6.81,WH,KG,0,0.79,6.02,R,10/26/2006 4:00:00,10/26/2006 4:00:00,44.01493,-68.23925,44.0056,-68.25365,52.2,54.7,53.45,20,0.838,3415670,1,20,12,6.81,2006,10.1,33.61
822,1073810,FL06,73,4,3,434,lobster american,Homarus americanus,42,42,24.58,24.58,WH,KG,0,11.5,13.08,R,10/26/2006 4:00:00,10/26/2006 4:00:00,44.05965,-68.22607,44.05283,-68.21662,48.8,51.5,50.15,16,0.578,3415686,1.25,20,52.5,30.725,2006,10.4,33.51
823,1073812,FL06,74,4,3,456,lobster american,Homarus americanus,74,74,31.22,31.22,WH,KG,0,17.1,14.12,NR,10/26/2006 4:00:00,10/26/2006 4:00:00,44.04537,-68.30708,44.03668,-68.32117,50.1,48.7,49.4,20,0.802,3415692,1,20,74,31.22,2006,11.1,33.1
824,1073813,FL06,75,4,4,635,lobster american,Homarus americanus,21,21,13.5,13.5,WH,KG,0,1.72,11.78,R,10/26/2006 4:00:00,10/26/2006 4:00:00,44.00233,-68.09447,43.99077,-68.10435,62.2,66.1,64.15,20,0.814,3415678,1,20,21,13.5,2006,10.5,33.37
825,1073815,FL06,76,4,2,36,lobster american,Homarus americanus,272,272,60.82,60.82,WH,KG,0,38.5,22.32,R,10/27/2006 4:00:00,10/27/2006 4:00:00,44.37242,-68.1749,44.36015,-68.16958,22.9,24.5,23.7,20,0.772,3415339,1,20,272,60.82,2006,11.4,32.74
826,1073817,FL06,78,5,1,233,lobster american,Homarus americanus,185,185,35.92,35.92,WH,KG,0,20.84,15.08,R,11/7/2006 5:00:00,11/7/2006 5:00:00,44.48683,-67.77868,44.49762,-67.7742,11.7,11.5,11.6,16,0.677,3415706,1.25,20,231.25,44.9,2006,10,32.61
827,1073818,FL06,79,5,1,260,lobster american,Homarus americanus,2,2,0.64,0.64,WH,KG,0,0.64,#N/A,RA,11/7/2006 5:00:00,11/7/2006 5:00:00,44.4779,-67.84865,44.4727,-67.82993,6.5,9.8,8.15,20,0.859,3415751,1,20,2,0.64,2006,9.9,32.69
828,1073819,FL06,80,5,1,236,lobster american,Homarus americanus,434,434,81.56,81.56,WH,KG,0,54.54,27.02,RA,11/7/2006 5:00:00,11/7/2006 5:00:00,44.50102,-67.7,44.51175,-67.69152,7.9,5.4,6.65,20,0.739,3415340,1,20,434,81.56,2006,9.3,32.62
829,1073822,FL06,82,5,4,698,lobster american,Homarus americanus,13,13,25.28,25.28,WH,KG,0,4.2,8.44,R,11/8/2006 5:00:00,11/8/2006 5:00:00,44.278,-67.5663,44.26543,-67.57367,61.8,67.3,64.55,20,0.818,3415103,1,20,13,25.28,2006,9.6,34.02
830,1073824,FL06,83,5,3,588,lobster american,Homarus americanus,6,6,5.74,5.74,WH,KG,0,2.08,3.66,RA,11/8/2006 5:00:00,11/8/2006 5:00:00,44.28785,-67.64158,44.2817,-67.6321,53.8,52,52.9,20,0.55,3415753,1,20,6,5.74,2006,10.2,33.45
831,1073825,FL06,84,5,2,190,lobster american,Homarus americanus,101,101,26.62,26.62,WH,KG,0,12.9,13.72,R,11/11/2006 5:00:00,11/11/2006 5:00:00,44.52163,-67.45043,44.5324,-67.4368,25.7,27,26.35,20,0.872,3415698,1,20,101,26.62,2006,10.4,32.81
832,1073827,FL06,85,5,2,179,lobster american,Homarus americanus,74,74,15.58,15.58,WH,KG,0,7.58,8,R,11/11/2006 5:00:00,11/11/2006 5:00:00,44.533,-67.35018,44.53837,-67.35548,24.4,23.8,24.1,11,0.395,3415691,1.818181818,20,134.5454545,28.32727273,2006,10.4,32.93
833,1222733,SP07,2,1,1,529,lobster american,Homarus americanus,39,39,13.74,13.74,WH,KG,0,17.32,6.42,R,5/7/2007 4:00:00,5/7/2007 4:00:00,42.87555,-70.73122,42.86305,-70.73985,20,18.6,19.3,20,0.841,3938217,1,20,39,13.74,2007,3.6,32.25
834,1222734,SP07,3,1,3,536,lobster american,Homarus americanus,5,5,2.16,2.16,WH,KG,0,1.28,0.88,R,5/7/2007 4:00:00,5/7/2007 4:00:00,42.87195,-70.5712,42.8832,-70.56048,46.7,46.2,46.45,20,0.823,3938191,1,20,5,2.16,2007,4.2,32.66
835,1222735,SP07,4,1,3,482,lobster american,Homarus americanus,13,13,6.12,6.12,WH,KG,0,1.72,4.4,R,5/7/2007 4:00:00,5/7/2007 4:00:00,42.92358,-70.53308,42.92813,-70.5155,46.5,49,47.75,20,0.82,3938203,1,20,13,6.12,2007,4.1,32.7
836,1222736,SP07,5,1,3,453,lobster american,Homarus americanus,6,6,2.94,2.94,WH,KG,0,1.06,1.88,R,5/7/2007 4:00:00,5/7/2007 4:00:00,42.95555,-70.49135,42.96295,-70.47528,50.5,50.8,50.65,20,0.835,3938195,1,20,6,2.94,2007,4.1,32.69
837,1222737,SP07,6,1,2,407,lobster american,Homarus americanus,25,25,6.62,6.62,WH,KG,0,3.9,2.72,R,5/8/2007 4:00:00,5/8/2007 4:00:00,43.00962,-70.55122,43.02098,-70.5393,36.4,38.4,37.4,20,0.859,3937491,1,20,25,6.62,2007,3.9,32.61
838,1223019,SP07,7,1,4,708,lobster american,Homarus americanus,2,2,0.33,0.33,WH,KG,0,0.43,0.23,R,5/8/2007 4:00:00,5/8/2007 4:00:00,42.9846,-70.42235,42.97148,-70.41537,57.4,59.8,58.6,20,0.844,3938825,1,20,2,0.33,2007,4.2,32.79
839,1223145,SP07,8,1,4,686,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,5/8/2007 4:00:00,5/8/2007 4:00:00,43.05093,-70.28803,43.0676,-70.27325,81.3,83.4,82.35,20,0.782,#N/A,1,20,0,0,2007,4.2,33.07
840,1223146,SP07,9,1,4,676,lobster american,Homarus americanus,2,2,0.94,0.94,WH,KG,0,0.39,0.55,R,5/8/2007 4:00:00,5/8/2007 4:00:00,43.09153,-70.28658,43.1031,-70.29855,77.1,71.6,74.35,20,0.871,3937235,1,20,2,0.94,2007,4.3,33
841,1223147,SP07,10,1,2,349,lobster american,Homarus americanus,22,22,6.16,6.16,WH,KG,0,3.16,3,RA,5/8/2007 4:00:00,5/8/2007 4:00:00,43.07315,-70.53625,43.07882,-70.51932,32,34.6,33.3,20,0.818,3938208,1,20,22,6.16,2007,3.9,32.49
842,1223148,SP07,11,1,2,327,lobster american,Homarus americanus,28,28,9.43,9.43,WH,KG,0,5.99,3.44,R,5/9/2007 4:00:00,5/9/2007 4:00:00,43.11487,-70.42372,43.10847,-70.44063,30.1,31.7,30.9,20,0.835,3938213,1,20,28,9.43,2007,3.8,32.55
843,1223150,SP07,13,1,2,265,lobster american,Homarus americanus,10,10,2.28,2.28,WH,KG,0,1.36,0.92,R,5/9/2007 4:00:00,5/9/2007 4:00:00,43.1949,-70.42822,43.19125,-70.44565,27.5,28.1,27.8,20,0.794,3938201,1,20,10,2.28,2007,3.7,32.54
844,1223151,SP07,14,1,1,138,lobster american,Homarus americanus,1,1,0.14,0.14,WH,KG,0,0.14,#N/A,R,5/9/2007 4:00:00,5/9/2007 4:00:00,43.32922,-70.50463,43.32103,-70.51923,9.4,10.3,9.85,20,0.805,3937414,1,20,1,0.14,2007,3.7,32.11
845,1223153,SP07,16,1,4,625,lobster american,Homarus americanus,3,3,0.79,0.79,WH,KG,0,0.68,0.11,R,5/10/2007 4:00:00,5/10/2007 4:00:00,43.24972,-70.1728,43.23622,-70.17935,69.1,68,68.55,20,0.86,3938186,1,20,3,0.79,2007,4.1,32.72
846,1223154,SP07,17,1,4,167,lobster american,Homarus americanus,12,12,3.72,3.72,WH,KG,0,2.14,1.58,R,5/10/2007 4:00:00,5/10/2007 4:00:00,43.32507,-70.1965,43.31492,-70.21055,56.8,54.1,55.45,20,0.866,3938202,1,20,12,3.72,2007,3.8,32.05
847,1223156,SP07,19,1,3,61,lobster american,Homarus americanus,115,115,32.32,32.32,WH,KG,0,20.38,11.94,R,5/10/2007 4:00:00,5/10/2007 4:00:00,43.44808,-70.1828,43.46173,-70.1794,47.5,45.1,46.3,20,0.868,3938823,1,20,115,32.32,2007,3.7,32.49
